order_id,user_id,restaurant_id,order_date,total_amount
2447,1881,25,12/2/2023,1472.6
2448,448,161,17-09-2023,943.86
2449,2966,380,1/12/2023,723.86
2450,2837,325,27-02-2023,818.11
2451,929,114,27-01-2023,146.03
2452,2029,491,11/10/2023,343.52
2453,1642,69,16-12-2023,1111.32
2454,1736,459,25-12-2023,1155.95
2455,61,77,23-03-2023,921.93
2456,2674,259,8/3/2023,1343.95
2457,1492,384,19-07-2023,1476.7
2458,553,236,23-08-2023,1451.11
2459,1011,142,17-05-2023,1019.88
2460,871,141,25-06-2023,243.04
2461,2595,115,5/3/2023,808.72
2462,1428,252,18-11-2023,734.13
2463,62,212,3/5/2023,1426.28
2464,905,406,19-01-2023,577.69
2465,157,304,13-12-2023,518.31
2466,28,237,22-05-2023,417.83
2467,1471,234,16-06-2023,971.53
2468,110,372,8/3/2023,311.28
2469,1773,148,27-10-2023,1175.2
2470,1189,175,11/11/2023,546.91
2471,2452,205,29-01-2023,617.45
2472,2095,44,22-01-2023,1454.01
2473,1552,366,22-01-2023,434.72
2474,2971,343,21-08-2023,1485.26
2475,1126,116,1/11/2023,721.2
2476,2841,384,28-02-2023,935.63
2477,2090,237,5/1/2023,1256.38
2478,475,426,8/8/2023,659.55
2479,1890,315,8/2/2023,1098.44
2480,918,189,23-12-2023,1255.13
2481,2958,152,24-07-2023,484.98
2482,2713,164,18-10-2023,194.81
2483,2586,195,31-08-2023,293.01
2484,1747,95,5/2/2023,1080.12
2485,2651,375,16-03-2023,789.63
2486,269,340,17-02-2023,119.38
2487,2682,235,6/6/2023,501.25
2488,2748,77,29-11-2023,1428.85
2489,2241,183,20-02-2023,122.88
2490,2186,100,24-12-2023,1255.71
2491,177,41,29-10-2023,1469.4
2492,2209,255,9/2/2023,198.03
2493,681,186,2/4/2023,342.56
2494,1607,151,14-07-2023,345.25
2495,1227,357,15-03-2023,854.86
2496,1116,19,23-11-2023,463.42
2497,1329,90,24-10-2023,233.82
2498,307,87,16-03-2023,311.98
2499,424,198,8/7/2023,985.02
2500,2025,309,27-09-2023,194.39
2501,8,359,17-09-2023,571.31
2502,2633,32,27-05-2023,996.92
2503,2046,359,17-03-2023,1405.61
2504,2734,50,23-06-2023,229.35
2505,1863,305,19-06-2023,259.87
2506,2401,56,16-01-2023,1453.81
2507,1550,291,11/6/2023,280.85
2508,23,58,11/9/2023,374.93
2509,603,115,24-04-2023,1004.63
2510,778,257,14-04-2023,165.8
2511,517,237,17-03-2023,1230.53
2512,2559,72,29-04-2023,261.59
2513,2283,164,1/10/2023,905.48
2514,2094,273,23-10-2023,147.04
2515,216,459,12/12/2023,1367.2
2516,2313,300,3/3/2023,602.63
2517,591,258,5/1/2023,1171.19
2518,1372,212,28-09-2023,637.64
2519,157,304,19-11-2023,1420.88
2520,2093,217,11/9/2023,1037.48
2521,2438,384,3/3/2023,787.62
2522,2412,349,10/1/2023,702.65
2523,543,22,18-01-2023,441.03
2524,2446,137,31-10-2023,763.61
2525,2210,428,2/5/2023,676.48
2526,2154,26,16-12-2023,181.42
2527,2935,198,23-07-2023,1471.67
2528,2846,381,1/1/2023,1262.11
2529,1727,340,31-03-2023,640.2
2530,1918,71,9/4/2023,776.67
2531,1198,51,30-11-2023,991.92
2532,1795,122,10/2/2023,1451.49
2533,1002,250,20-05-2023,239.18
2534,128,99,17-04-2023,1445.67
2535,2721,423,16-01-2023,626.41
2536,793,395,17-06-2023,146.32
2537,830,69,30-12-2023,487.05
2538,84,26,5/7/2023,772.89
2539,2972,168,10/4/2023,365.46
2540,1479,283,29-11-2023,305.59
2541,2012,282,26-11-2023,748.52
2542,29,297,4/4/2023,992.99
2543,1904,245,20-01-2023,619.81
2544,2017,165,19-04-2023,1014.82
2545,2048,350,10/11/2023,969.94
2546,2018,1,20-08-2023,128.37
2547,892,377,13-10-2023,931.68
2548,2926,260,14-06-2023,354.62
2549,717,387,24-02-2023,1407.07
2550,562,210,14-01-2023,1059.55
2551,491,282,21-12-2023,755.45
2552,731,312,16-11-2023,1012.68
2553,1500,480,29-07-2023,1348.89
2554,473,388,6/7/2023,439.1
2555,1517,29,28-08-2023,1263.59
2556,2408,225,12/6/2023,1061.71
2557,2116,45,23-08-2023,150.37
2558,1234,333,24-07-2023,1291.4
2559,86,274,22-07-2023,1355.07
2560,1059,265,7/7/2023,107.88
2561,414,413,12/3/2023,1080.16
2562,1685,231,12/12/2023,1361.22
2563,805,63,25-12-2023,245.35
2564,2183,123,9/9/2023,1130.32
2565,78,395,16-01-2023,227.74
2566,225,436,1/1/2024,641.59
2567,1128,335,23-08-2023,936.61
2568,2713,200,22-11-2023,449.43
2569,2370,215,23-01-2023,748.02
2570,2401,112,15-08-2023,1141.94
2571,250,384,24-12-2023,351.76
2572,2339,237,12/8/2023,1059.6
2573,2515,2,22-12-2023,1254.55
2574,2565,327,13-07-2023,448.26
2575,2757,316,1/11/2023,890.37
2576,2783,270,31-01-2023,796.6
2577,1386,50,7/5/2023,553.84
2578,2447,34,13-12-2023,966.18
2579,2195,390,14-01-2023,820.22
2580,1494,409,27-02-2023,562.23
2581,2516,463,29-07-2023,1102.19
2582,343,274,21-05-2023,1277.96
2583,2711,167,15-05-2023,988.29
2584,2122,399,18-01-2023,1371.66
2585,864,29,22-11-2023,183.19
2586,1571,280,1/6/2023,288.82
2587,1325,256,29-11-2023,414.81
2588,2807,190,21-01-2023,387.81
2589,2014,236,4/6/2023,1273.89
2590,1192,245,3/5/2023,1441.47
2591,1916,10,13-12-2023,1014.76
2592,256,189,8/1/2023,601.84
2593,515,225,7/9/2023,819.81
2594,1998,99,12/11/2023,1239.65
2595,1239,427,16-08-2023,705.22
2596,1726,256,1/1/2023,1124.01
2597,1519,32,9/9/2023,142.75
2598,1310,183,7/3/2023,533.05
2599,1358,222,21-10-2023,1008.58
2600,2585,212,17-09-2023,1417.29
2601,2089,12,27-01-2023,182.66
2602,250,493,28-06-2023,605.87
2603,182,79,10/9/2023,315.25
2604,1550,400,20-04-2023,645.39
2605,391,16,26-02-2023,147.72
2606,1947,231,7/8/2023,637.27
2607,1783,313,11/4/2023,1374.51
2608,2299,499,30-03-2023,1056.25
2609,2022,310,29-12-2023,890.67
2610,2656,405,14-12-2023,1020.94
2611,998,319,17-07-2023,349.56
2612,1002,342,30-05-2023,634.69
2613,1578,161,20-10-2023,1026.04
2614,1953,247,17-09-2023,1230.49
2615,1720,477,14-09-2023,1226.03
2616,1974,324,24-03-2023,1359.28
2617,2330,195,8/10/2023,1095
2618,103,139,29-05-2023,1494.69
2619,2765,126,3/8/2023,1027.75
2620,2248,419,2/4/2023,855.69
2621,2619,362,7/12/2023,420.79
2622,989,342,28-02-2023,1384.89
2623,2985,35,25-09-2023,1189.02
2624,2460,398,22-02-2023,297.89
2625,2101,27,23-08-2023,634.39
2626,2476,223,14-09-2023,954.97
2627,845,172,22-06-2023,418.67
2628,2720,253,12/6/2023,222.7
2629,2643,346,1/6/2023,567.25
2630,2931,479,14-06-2023,1286.93
2631,963,40,12/6/2023,190.15
2632,2068,218,19-01-2023,375.48
2633,1992,60,26-08-2023,1161.9
2634,126,253,11/8/2023,242.3
2635,1263,54,2/8/2023,1028
2636,2533,403,29-01-2023,1488.14
2637,1213,407,27-11-2023,207
2638,1422,418,2/12/2023,1230.27
2639,636,279,3/5/2023,1083.26
2640,663,492,20-03-2023,341.04
2641,812,321,24-12-2023,226.43
2642,1881,97,8/6/2023,305.29
2643,1170,260,29-07-2023,328.66
2644,2638,437,9/12/2023,642.98
2645,2012,257,1/5/2023,378.85
2646,2728,481,16-07-2023,889.22
2647,936,393,19-07-2023,1004.9
2648,1519,196,28-07-2023,978.52
2649,2099,315,8/9/2023,973.88
2650,1675,193,6/5/2023,1435.04
2651,607,157,24-04-2023,493.15
2652,721,358,18-11-2023,476.47
2653,197,199,4/3/2023,972.51
2654,2615,32,20-01-2023,903.77
2655,1426,59,13-07-2023,1488.91
2656,2316,431,30-01-2023,1498.52
2657,2729,475,28-07-2023,1032.6
2658,2853,339,23-06-2023,1370.33
2659,2587,151,22-12-2023,295.16
2660,1144,371,6/5/2023,910.03
2661,752,375,24-02-2023,485.53
2662,2654,199,14-08-2023,692.73
2663,957,138,4/11/2023,1454.73
2664,2142,201,1/4/2023,1424.07
2665,407,226,27-04-2023,487.59
2666,1549,125,10/1/2023,1328.78
2667,483,157,19-08-2023,357.12
2668,2921,382,17-08-2023,1474.95
2669,456,173,24-07-2023,530.28
2670,60,29,16-10-2023,1197.83
2671,1363,221,6/6/2023,1256.29
2672,266,124,5/2/2023,1291.7
2673,2616,287,13-02-2023,437.36
2674,1521,301,17-12-2023,387.4
2675,1005,140,27-10-2023,276.1
2676,1232,152,11/9/2023,140.3
2677,593,182,17-03-2023,112.27
2678,886,47,10/1/2023,898.65
2679,1319,373,23-03-2023,225.17
2680,353,447,3/4/2023,464.75
2681,1217,344,23-08-2023,742.02
2682,78,390,9/3/2023,446.85
2683,2666,452,11/8/2023,1183.92
2684,371,73,9/1/2023,1117.83
2685,1366,211,30-12-2023,932.01
2686,755,133,5/5/2023,1404.01
2687,2322,364,21-02-2023,916.44
2688,2596,490,13-12-2023,530.91
2689,2985,387,23-08-2023,840.01
2690,864,123,30-08-2023,633.15
2691,2875,450,5/5/2023,1036.46
2692,2166,168,27-11-2023,1080.61
2693,2501,128,13-01-2023,865.04
2694,527,28,18-08-2023,1374.57
2695,1535,30,8/8/2023,1273.78
2696,1293,375,25-01-2023,910.11
2697,2766,246,4/12/2023,508.49
2698,2507,251,28-10-2023,965.78
2699,1900,441,28-09-2023,125.29
2700,1081,327,11/5/2023,167.05
2701,1556,468,26-01-2023,170.89
2702,1062,12,11/2/2023,372.93
2703,1961,254,11/4/2023,293.54
2704,2979,200,25-06-2023,1141.34
2705,162,97,12/1/2023,350.17
2706,1414,276,23-02-2023,967.56
2707,575,499,6/10/2023,1047.44
2708,2378,215,3/3/2023,1196.63
2709,1411,429,31-10-2023,1020.17
2710,652,127,16-06-2023,889.88
2711,785,141,21-07-2023,1384.29
2712,496,373,19-09-2023,619.41
2713,1695,47,11/8/2023,1429.43
2714,1031,131,13-01-2023,394.84
2715,1907,412,17-05-2023,523.2
2716,1330,254,7/11/2023,1191.57
2717,272,157,24-11-2023,1201.83
2718,1585,344,8/7/2023,633.12
2719,2167,173,4/4/2023,777.3
2720,1508,334,15-10-2023,314.77
2721,2565,112,20-05-2023,253.85
2722,1630,19,22-12-2023,1450.13
2723,1283,406,6/8/2023,605.71
2724,166,364,17-11-2023,885.59
2725,190,115,11/1/2023,466.71
2726,824,367,17-01-2023,1446.99
2727,2321,335,12/11/2023,994.97
2728,2368,352,12/9/2023,119.08
2729,125,219,27-04-2023,699.1
2730,600,180,31-05-2023,264.71
2731,1496,36,28-08-2023,882.37
2732,2350,346,14-11-2023,428.48
2733,2774,166,31-12-2023,1169.44
2734,153,304,30-08-2023,950.82
2735,2524,499,2/7/2023,672.18
2736,2193,17,19-08-2023,294.69
2737,1541,351,23-08-2023,660.3
2738,1499,287,26-10-2023,1285.14
2739,1418,107,14-08-2023,340.68
2740,1515,251,7/2/2023,1046.07
2741,1091,318,27-11-2023,941.84
2742,2378,390,16-06-2023,116.27
2743,2726,74,23-12-2023,1468.47
2744,2758,50,19-01-2023,1280.25
2745,606,226,29-07-2023,353.34
2746,1128,160,29-04-2023,1254.75
2747,512,179,20-11-2023,1430.71
2748,1061,296,3/1/2023,558.33
2749,2675,498,14-02-2023,873.46
2750,122,14,11/8/2023,901.78
2751,319,17,13-08-2023,345.3
2752,274,473,2/4/2023,297.35
2753,200,190,25-09-2023,895.14
2754,826,48,18-07-2023,238.32
2755,2283,348,16-07-2023,582.5
2756,1545,227,29-03-2023,1371.96
2757,1571,462,27-11-2023,432.9
2758,1639,375,23-11-2023,1411.89
2759,2794,296,2/3/2023,1001.51
2760,2648,338,8/9/2023,413.39
2761,1065,299,18-06-2023,700.14
2762,323,247,20-05-2023,1062.13
2763,848,134,1/8/2023,378.09
2764,2298,75,5/8/2023,1036.72
2765,1472,115,25-06-2023,1462.79
2766,2532,466,16-05-2023,702.45
2767,1908,4,31-10-2023,1279.77
2768,2746,307,8/8/2023,1403.16
2769,2626,401,8/10/2023,849.65
2770,1422,20,27-08-2023,214.44
2771,243,424,23-12-2023,487.17
2772,2234,216,22-08-2023,1028.24
2773,514,165,21-07-2023,365.93
2774,1194,5,24-06-2023,901.98
2775,2533,321,20-11-2023,1174.07
2776,2121,21,30-03-2023,420.78
2777,2204,462,19-05-2023,594.81
2778,1627,479,20-08-2023,902.72
2779,2032,150,15-02-2023,241.65
2780,2261,122,5/2/2023,1103.85
2781,333,316,11/4/2023,950.14
2782,2087,471,11/2/2023,996.37
2783,1387,18,23-11-2023,973.5
2784,1991,225,20-01-2023,962.79
2785,2259,497,19-09-2023,653.72
2786,1689,141,27-05-2023,995
2787,1787,266,29-11-2023,910.25
2788,1652,460,7/8/2023,773.23
2789,1915,120,1/8/2023,1039.77
2790,2983,327,29-10-2023,825.56
2791,2326,118,22-09-2023,1248.41
2792,1784,13,21-10-2023,1103.66
2793,1225,278,11/2/2023,1096.45
2794,572,255,29-06-2023,1145.21
2795,2892,466,19-08-2023,933.18
2796,1430,42,24-03-2023,216.23
2797,1586,255,6/7/2023,1460.7
2798,2148,25,27-12-2023,398.69
2799,1497,237,27-01-2023,883.25
2800,415,408,8/7/2023,1432.72
2801,490,175,29-03-2023,388.41
2802,1895,415,6/9/2023,740.6
2803,1456,63,3/12/2023,1477.57
2804,1483,401,14-02-2023,699.35
2805,2037,460,26-10-2023,280.88
2806,568,52,12/7/2023,540.42
2807,1692,468,30-09-2023,534.17
2808,2922,199,6/3/2023,627.5
2809,1815,336,17-01-2023,1494.83
2810,1404,302,1/2/2023,1065.76
2811,649,290,31-07-2023,1233.95
2812,2153,363,20-12-2023,672.61
2813,391,303,13-11-2023,1193.02
2814,420,490,19-04-2023,769.04
2815,1302,471,5/3/2023,826.47
2816,2851,476,5/6/2023,971.22
2817,235,179,29-05-2023,1022.94
2818,1574,193,10/9/2023,1101.03
2819,1768,456,28-02-2023,199.19
2820,2918,287,25-02-2023,1202.81
2821,2343,280,27-02-2023,382.28
2822,2652,117,28-12-2023,706.36
2823,371,429,13-07-2023,817.45
2824,1153,61,1/4/2023,327.93
2825,2213,87,24-02-2023,241.3
2826,513,41,1/5/2023,1433.36
2827,2581,105,31-10-2023,647.17
2828,502,328,19-03-2023,780.59
2829,2023,58,15-12-2023,1086.32
2830,222,289,16-04-2023,1404.1
2831,536,31,13-03-2023,1310.36
2832,757,243,20-01-2023,920.72
2833,928,57,14-06-2023,1135.45
2834,250,140,23-08-2023,1263.87
2835,1168,227,11/11/2023,774.43
2836,1618,270,25-12-2023,1259.44
2837,2834,438,16-02-2023,215.98
2838,2462,9,24-10-2023,203.82
2839,2193,456,22-12-2023,1165.09
2840,1789,272,15-11-2023,891.29
2841,422,420,4/12/2023,1375.78
2842,2478,297,24-12-2023,731.85
2843,1555,390,30-11-2023,1416.7
2844,2613,74,15-08-2023,304.37
2845,1336,21,1/8/2023,570.67
2846,980,283,10/5/2023,382.16
2847,1480,98,16-12-2023,705.96
2848,1345,338,15-09-2023,749.56
2849,92,273,25-12-2023,238.33
2850,284,183,19-03-2023,868.45
2851,1448,18,7/12/2023,276.58
2852,2782,320,28-07-2023,362.66
2853,172,139,26-08-2023,295.49
2854,2398,213,15-12-2023,403.55
2855,1872,465,8/2/2023,597.31
2856,180,120,14-12-2023,661.59
2857,1443,481,21-04-2023,455.68
2858,2830,318,30-07-2023,202.75
2859,2512,73,18-11-2023,225.27
2860,650,323,23-06-2023,1194.38
2861,1774,206,17-09-2023,1376.41
2862,537,159,14-05-2023,1338.59
2863,1347,6,30-05-2023,984.01
2864,63,408,8/6/2023,301.78
2865,210,12,7/3/2023,402.63
2866,1850,359,28-03-2023,891.25
2867,2207,314,15-09-2023,1194.26
2868,368,75,15-04-2023,426.81
2869,520,476,12/1/2023,759.41
2870,2894,46,8/5/2023,1279.16
2871,1594,334,29-10-2023,543.29
2872,2873,150,4/3/2023,428.44
2873,511,376,11/10/2023,1312.52
2874,2582,259,13-05-2023,1115.2
2875,1531,229,22-05-2023,594.49
2876,2895,162,19-11-2023,376.09
2877,2141,358,25-03-2023,116.9
2878,2142,290,23-11-2023,1472.08
2879,1016,464,31-10-2023,1492.11
2880,1573,321,19-12-2023,1470.38
2881,2029,282,17-06-2023,488.33
2882,2365,279,13-12-2023,1244.26
2883,1875,103,3/10/2023,543.32
2884,1566,254,5/9/2023,1256.37
2885,2973,139,9/12/2023,651.91
2886,1759,319,1/11/2023,178.83
2887,1541,113,9/6/2023,531.97
2888,2787,212,16-10-2023,1055.25
2889,2998,92,13-03-2023,186.4
2890,1783,64,30-07-2023,1049.6
2891,1627,19,4/7/2023,1473.11
2892,1240,214,21-01-2023,281.23
2893,907,419,9/1/2023,838.33
2894,1582,265,9/9/2023,157.1
2895,2156,395,13-03-2023,252.89
2896,1284,440,4/7/2023,892.11
2897,1757,239,11/10/2023,212.07
2898,130,115,24-07-2023,1426.51
2899,496,19,3/4/2023,1346.23
2900,2729,3,9/8/2023,1302.69
2901,399,236,12/12/2023,322.35
2902,2289,261,10/5/2023,1205.45
2903,669,385,19-07-2023,1237.71
2904,2925,27,14-01-2023,1079.21
2905,627,6,7/12/2023,1327.79
2906,2139,407,12/4/2023,447.72
2907,2170,296,10/11/2023,555.81
2908,2798,331,17-01-2023,937.24
2909,1394,466,11/2/2023,419.1
2910,1825,270,4/5/2023,133.99
2911,2770,111,15-06-2023,1126.21
2912,357,223,16-11-2023,253.91
2913,175,356,19-03-2023,404.83
2914,1676,4,2/1/2023,852.33
2915,2816,98,3/5/2023,1177.09
2916,2015,396,19-06-2023,890.6
2917,2636,214,18-07-2023,415.66
2918,550,338,15-07-2023,165.99
2919,1275,496,30-04-2023,380.37
2920,436,43,9/11/2023,642.22
2921,2301,280,1/11/2023,859.94
2922,2296,176,1/2/2023,290.6
2923,2605,147,27-01-2023,117.16
2924,1828,177,2/5/2023,828.65
2925,534,480,4/3/2023,1199.79
2926,2197,239,6/9/2023,636.54
2927,145,211,17-06-2023,709.96
2928,415,89,19-01-2023,271.39
2929,1990,458,27-08-2023,1413.89
2930,2407,129,15-02-2023,988.15
2931,2988,278,24-04-2023,171.33
2932,2922,215,6/12/2023,342.33
2933,1072,465,1/5/2023,513.29
2934,1823,26,16-06-2023,416.1
2935,955,471,21-02-2023,1082.83
2936,1817,245,23-06-2023,919.46
2937,2683,454,12/6/2023,1458.26
2938,646,346,2/6/2023,816.17
2939,1977,398,26-02-2023,1094.79
2940,2402,193,27-09-2023,460.1
2941,2557,210,16-07-2023,871.05
2942,827,270,25-08-2023,761.45
2943,228,383,21-06-2023,1231.05
2944,1764,258,13-05-2023,893
2945,293,328,22-04-2023,687.98
2946,2139,243,7/12/2023,922.77
2947,137,269,11/9/2023,989.65
2948,1488,289,6/3/2023,395.17
2949,1828,394,4/2/2023,653.92
2950,2123,258,11/11/2023,1248.55
2951,787,282,26-04-2023,207
2952,226,472,6/3/2023,313.55
2953,2455,255,19-08-2023,131.15
2954,2029,489,5/12/2023,1293.59
2955,2554,483,22-12-2023,519.34
2956,2557,287,29-08-2023,1172.81
2957,2281,311,29-05-2023,111.8
2958,2138,402,20-05-2023,1176.3
2959,2987,348,28-06-2023,419.79
2960,2448,382,21-03-2023,761.28
2961,80,287,22-12-2023,571.87
2962,2024,489,22-11-2023,913.82
2963,2858,256,10/4/2023,939.05
2964,884,296,7/4/2023,570.4
2965,2926,114,26-11-2023,1190.41
2966,730,422,14-02-2023,622.78
2967,1500,69,13-05-2023,407.29
2968,2470,67,28-02-2023,1367.11
2969,577,181,8/9/2023,1139.62
2970,1824,118,17-05-2023,1203.75
2971,335,149,9/8/2023,148.62
2972,484,353,4/4/2023,517.98
2973,1156,101,5/5/2023,175.42
2974,2110,95,3/12/2023,174.84
2975,2534,131,16-09-2023,1345.92
2976,1673,364,8/11/2023,786.53
2977,2233,75,5/10/2023,548.98
2978,2477,201,8/2/2023,523.39
2979,482,231,8/3/2023,388.75
2980,2169,152,27-10-2023,795.74
2981,2485,242,30-01-2023,1134.32
2982,1429,493,23-01-2023,1188.86
2983,1223,108,2/9/2023,958.82
2984,2412,320,16-10-2023,902.55
2985,457,125,30-04-2023,838.81
2986,1598,215,6/12/2023,1206.63
2987,2797,61,30-03-2023,531.04
2988,15,397,18-05-2023,334.27
2989,1585,352,9/4/2023,915.07
2990,1539,258,5/10/2023,859.11
2991,315,436,5/5/2023,1024.72
2992,813,317,11/8/2023,686.91
2993,950,396,18-10-2023,246.72
2994,168,9,15-07-2023,590.22
2995,70,352,14-04-2023,1496.45
2996,602,217,2/9/2023,1287.3
2997,268,449,6/9/2023,1098.23
2998,554,180,3/11/2023,988.02
2999,2706,289,21-10-2023,348.91
3000,1745,416,17-07-2023,767.46
3001,2992,418,19-09-2023,748.76
3002,2539,35,29-01-2023,502.26
3003,2896,199,10/11/2023,638.34
3004,2071,174,17-12-2023,1090.17
3005,2856,82,19-11-2023,263.03
3006,329,240,18-11-2023,1340.98
3007,442,393,9/1/2023,1143.21
3008,1759,155,15-03-2023,1003.04
3009,610,161,21-07-2023,149.5
3010,2824,332,2/12/2023,568.39
3011,92,271,11/4/2023,519.77
3012,2392,420,29-07-2023,1025.46
3013,418,398,3/8/2023,474.51
3014,562,33,5/2/2023,195.38
3015,643,192,31-08-2023,242.12
3016,1265,111,17-01-2023,1075.21
3017,601,12,12/12/2023,513.64
3018,1271,398,2/4/2023,741.33
3019,961,140,15-03-2023,1091.02
3020,4,236,17-01-2023,1072.58
3021,1161,29,29-01-2023,697.75
3022,382,266,21-08-2023,457.84
3023,1985,217,30-09-2023,826.04
3024,1635,425,10/6/2023,1323.46
3025,2321,96,16-11-2023,359.84
3026,928,152,29-12-2023,1424.76
3027,2571,323,25-11-2023,163.42
3028,532,319,10/9/2023,194.53
3029,704,296,3/11/2023,1304.93
3030,1920,393,7/11/2023,744.85
3031,1337,373,2/4/2023,295.48
3032,282,96,23-09-2023,852.03
3033,2694,481,10/11/2023,799.35
3034,2360,36,3/12/2023,601.7
3035,1566,500,18-12-2023,1096.09
3036,2017,178,15-07-2023,281.1
3037,1067,301,12/8/2023,772.29
3038,279,186,28-10-2023,613.67
3039,337,375,7/4/2023,916.3
3040,1388,142,18-12-2023,498.9
3041,852,437,19-11-2023,883.37
3042,2709,132,29-04-2023,374.27
3043,1009,338,5/8/2023,1499.43
3044,2375,56,15-07-2023,1390.24
3045,1568,103,13-02-2023,125.38
3046,553,364,14-02-2023,533.99
3047,394,99,1/10/2023,433.65
3048,2118,407,16-06-2023,123.8
3049,1008,253,22-05-2023,983.78
3050,912,272,18-12-2023,691.85
3051,493,226,16-11-2023,640.84
3052,2726,74,27-04-2023,140.27
3053,2678,233,5/2/2023,629.37
3054,660,14,11/5/2023,857.89
3055,1941,344,28-10-2023,444.22
3056,705,364,7/7/2023,269.61
3057,450,113,11/7/2023,977.78
3058,2441,361,28-07-2023,186.72
3059,998,411,5/5/2023,1107.33
3060,1390,431,27-04-2023,211.59
3061,1643,287,28-12-2023,288.89
3062,1910,446,24-06-2023,104.29
3063,1325,193,30-09-2023,1004.46
3064,1380,313,15-05-2023,1224.68
3065,1136,277,18-06-2023,1477.94
3066,2091,465,11/10/2023,1017.29
3067,877,120,15-12-2023,1299.27
3068,359,292,20-09-2023,284.24
3069,2683,355,1/11/2023,1022.79
3070,2688,396,30-10-2023,294.67
3071,2586,104,9/5/2023,1289.19
3072,1540,383,8/12/2023,981.63
3073,2850,320,17-06-2023,245.61
3074,300,179,27-10-2023,318.67
3075,859,493,30-07-2023,441.18
3076,502,78,5/5/2023,305.08
3077,1876,207,15-04-2023,1043.9
3078,1755,169,6/12/2023,225.97
3079,2776,410,23-03-2023,1425.7
3080,523,369,13-04-2023,1138.47
3081,1674,438,24-07-2023,306.05
3082,28,8,26-06-2023,674.61
3083,1232,458,15-12-2023,483.75
3084,2021,67,10/10/2023,437.7
3085,2429,179,27-08-2023,1497.42
3086,961,59,21-02-2023,1153.94
3087,1431,384,10/7/2023,629.15
3088,222,472,26-05-2023,1365.24
3089,201,395,11/4/2023,161.92
3090,1673,494,11/11/2023,1299.95
3091,881,18,13-02-2023,834.53
3092,1176,187,30-10-2023,319.89
3093,688,363,6/12/2023,979.81
3094,561,133,13-09-2023,610.64
3095,931,15,17-01-2023,1002.68
3096,662,187,9/10/2023,1307.62
3097,369,185,23-07-2023,359.76
3098,928,231,28-12-2023,882.99
3099,2902,438,22-05-2023,836.44
3100,1199,363,18-06-2023,267.42
3101,1370,71,28-08-2023,310.52
3102,1924,134,29-09-2023,745.87
3103,461,124,12/4/2023,1451.09
3104,1032,312,11/3/2023,1257.43
3105,51,333,9/4/2023,197.83
3106,73,50,16-06-2023,121.69
3107,1265,367,18-02-2023,1272.78
3108,2210,155,20-03-2023,826.45
3109,58,273,5/9/2023,336.55
3110,2681,271,24-09-2023,1300.19
3111,639,309,27-04-2023,1201.2
3112,2002,173,25-05-2023,426.43
3113,452,454,19-04-2023,1076.33
3114,105,348,27-12-2023,182.85
3115,2347,91,7/6/2023,207.81
3116,776,314,9/2/2023,395.11
